task_id,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0006184,True,6.97,39,MEDIUM,False
EVT-0006185,True,5.71,49,MEDIUM,True
EVT-0006186,False,3.92,47,MEDIUM,True
EVT-0006187,False,9.05,48,MEDIUM,True
EVT-0006188,False,3.19,31,MEDIUM,False
EVT-0006189,True,4.21,34,MEDIUM,False
EVT-0006190,False,1.88,26,LOW,False
EVT-0006191,False,5.56,28,LOW,False
EVT-0006192,False,5.64,36,MEDIUM,False
EVT-0006193,False,4.4,31,MEDIUM,False
EVT-0006194,False,5.18,34,MEDIUM,False
EVT-0006195,False,3.2,27,LOW,False
EVT-0006196,True,5.89,49,MEDIUM,False
EVT-0006197,False,6.35,22,LOW,False
EVT-0006198,False,5.98,59,HIGH,True
EVT-0006199,False,3.27,29,LOW,False
EVT-0006200,False,2.64,18,LOW,False
EVT-0006201,True,5.15,41,MEDIUM,True
EVT-0006202,False,3.68,39,MEDIUM,False
EVT-0006203,True,2.93,71,HIGH,True
EVT-0006204,False,6.25,30,MEDIUM,False
EVT-0006205,False,2.98,31,MEDIUM,False
EVT-0006206,False,3.29,20,LOW,False
EVT-0006207,False,3.8,64,HIGH,True
EVT-0006208,False,4.9,53,HIGH,True
EVT-0006209,True,5.88,63,HIGH,True
EVT-0006210,False,7.44,50,HIGH,False
EVT-0006211,False,3.41,26,LOW,False
EVT-0006212,False,2.36,40,MEDIUM,False
EVT-0006213,True,4.93,40,MEDIUM,False
EVT-0006214,False,4.07,36,MEDIUM,False
EVT-0006215,True,5.66,80,CRITICAL,True
EVT-0006216,False,6.3,43,MEDIUM,False
EVT-0006217,False,5.68,18,LOW,False
EVT-0006218,False,2.11,37,MEDIUM,False
EVT-0006219,False,4.03,34,MEDIUM,False
EVT-0006220,False,4.71,44,MEDIUM,True
EVT-0006221,False,9.91,78,CRITICAL,True
EVT-0006222,False,4.53,38,MEDIUM,False
EVT-0006223,False,3.11,37,MEDIUM,False
EVT-0006224,True,4.96,64,HIGH,True
EVT-0006225,False,3.4,32,MEDIUM,False
EVT-0006226,True,4.98,70,HIGH,True
EVT-0006227,False,3.76,34,MEDIUM,False
EVT-0006228,False,5.1,33,MEDIUM,False
EVT-0006229,False,5.59,32,MEDIUM,False
EVT-0006230,False,4.41,26,LOW,False
EVT-0006231,False,2.43,39,MEDIUM,False
EVT-0006232,False,3.74,22,LOW,False
EVT-0006233,False,9.94,55,HIGH,False
EVT-0006234,False,7.49,61,HIGH,True
EVT-0006235,False,4.69,53,HIGH,False
EVT-0006236,True,7.15,50,HIGH,True
EVT-0006237,True,5.92,46,MEDIUM,False
EVT-0006238,True,5.55,41,MEDIUM,False
EVT-0006239,True,6.7,83,CRITICAL,True
EVT-0006240,False,4.97,43,MEDIUM,False
EVT-0006241,False,7.44,31,MEDIUM,False
EVT-0006242,True,3.77,57,HIGH,False
EVT-0006243,False,6.27,38,MEDIUM,False
EVT-0006244,False,5.48,49,MEDIUM,False
EVT-0006245,False,2.89,23,LOW,False
EVT-0006246,False,4.02,21,LOW,False
EVT-0006247,False,6.58,49,MEDIUM,False
EVT-0006248,False,1.33,33,MEDIUM,False
EVT-0006249,True,7.19,78,CRITICAL,True
EVT-0006250,True,8.51,52,HIGH,False
EVT-0006251,False,5.37,52,HIGH,False
EVT-0006252,False,7.76,37,MEDIUM,False
EVT-0006253,True,7.31,45,MEDIUM,False
EVT-0006254,True,7.02,50,HIGH,True
EVT-0006255,False,5.38,28,LOW,False
EVT-0006256,False,7.27,35,MEDIUM,False
EVT-0006257,True,6.05,51,HIGH,True
EVT-0006258,False,2.52,33,MEDIUM,False
EVT-0006259,False,2.89,38,MEDIUM,True
EVT-0006260,True,7.72,59,HIGH,True
EVT-0006261,False,1.61,17,LOW,False
EVT-0006262,False,6.51,25,LOW,False
EVT-0006263,False,7.64,51,HIGH,False
EVT-0006264,False,3.58,20,LOW,False
EVT-0006265,False,4.67,48,MEDIUM,False
EVT-0006266,False,5.27,27,LOW,False
EVT-0006267,False,4.07,32,MEDIUM,False
EVT-0006268,False,6.7,36,MEDIUM,False
EVT-0006269,False,5.04,32,MEDIUM,False
EVT-0006270,False,3.14,33,MEDIUM,False
EVT-0006271,False,3.19,23,LOW,False
EVT-0006272,False,3.14,33,MEDIUM,False
EVT-0006273,False,7.53,45,MEDIUM,False
EVT-0006274,False,4.75,33,MEDIUM,False
EVT-0006275,False,2.7,26,LOW,False
EVT-0006276,False,3.82,32,MEDIUM,False
EVT-0006277,False,4.9,49,MEDIUM,False
EVT-0006278,False,4.29,61,HIGH,False
EVT-0006279,False,7.6,23,LOW,False
EVT-0006280,False,3.26,17,LOW,False
EVT-0006281,True,4.46,71,HIGH,True
EVT-0006282,False,5.98,35,MEDIUM,False
EVT-0006283,False,6.51,53,HIGH,False
EVT-0006284,False,5.81,32,MEDIUM,False
EVT-0006285,False,3.87,43,MEDIUM,False
EVT-0006286,False,5.25,30,MEDIUM,False
EVT-0006287,False,4.54,32,MEDIUM,False
EVT-0006288,False,4.98,44,MEDIUM,False
EVT-0006289,False,6.51,48,MEDIUM,False
EVT-0006290,False,3.1,43,MEDIUM,False
EVT-0006291,False,2.24,44,MEDIUM,False
EVT-0006292,False,5.01,46,MEDIUM,True
EVT-0006293,False,7.17,34,MEDIUM,False
EVT-0006294,False,4.42,35,MEDIUM,False
EVT-0006295,False,4.35,25,LOW,False
EVT-0006296,True,6.39,57,HIGH,True
EVT-0006297,False,5.85,25,LOW,False
EVT-0006298,False,5.91,41,MEDIUM,False
EVT-0006299,True,5.91,57,HIGH,True
EVT-0006300,False,5.97,30,MEDIUM,False
EVT-0006301,False,3.89,42,MEDIUM,False
EVT-0006302,False,7.08,46,MEDIUM,False
EVT-0006303,True,3.83,58,HIGH,False
EVT-0006304,False,7.54,31,MEDIUM,False
EVT-0006305,False,5.27,40,MEDIUM,False
EVT-0006306,False,6.5,61,HIGH,True
EVT-0006307,False,8.23,38,MEDIUM,False
EVT-0006308,False,2.95,33,MEDIUM,False
EVT-0006309,False,4.66,36,MEDIUM,False
EVT-0006310,False,4.63,41,MEDIUM,False
EVT-0006311,False,6.79,55,HIGH,True
EVT-0006312,True,5.54,38,MEDIUM,False
EVT-0006313,False,6.8,59,HIGH,True
EVT-0006314,True,5.27,69,HIGH,True
EVT-0006315,True,4.72,37,MEDIUM,False
EVT-0006316,False,6.56,33,MEDIUM,False
EVT-0006317,True,4.77,39,MEDIUM,False
EVT-0006318,False,5.01,38,MEDIUM,False
EVT-0006319,False,5.17,50,HIGH,False
EVT-0006320,True,10.18,50,HIGH,True
EVT-0006321,False,2.14,43,MEDIUM,False
EVT-0006322,True,5.98,58,HIGH,False
EVT-0006323,True,7.94,67,HIGH,True
EVT-0006324,True,4.57,40,MEDIUM,False
EVT-0006325,False,4.9,58,HIGH,True
EVT-0006326,False,3.92,56,HIGH,True
EVT-0006327,False,7.5,56,HIGH,False
EVT-0006328,True,5.81,68,HIGH,False
EVT-0006329,True,4.19,49,MEDIUM,False
EVT-0006330,True,4.27,36,MEDIUM,False
EVT-0006331,False,4.4,41,MEDIUM,False
EVT-0006332,False,5.2,34,MEDIUM,False
EVT-0006333,True,4.76,62,HIGH,True
EVT-0006334,False,8.06,43,MEDIUM,False
EVT-0006335,False,1.11,24,LOW,False
EVT-0006336,True,8.72,59,HIGH,False
EVT-0006337,False,4.18,37,MEDIUM,True
EVT-0006338,False,3.41,15,LOW,False
EVT-0006339,False,6.24,27,LOW,False
EVT-0006340,False,4.21,24,LOW,False
EVT-0006341,False,6.79,43,MEDIUM,False
EVT-0006342,False,3.2,18,LOW,False
EVT-0006343,False,3.96,36,MEDIUM,False
EVT-0006344,False,7.43,53,HIGH,False
EVT-0006345,False,3.87,52,HIGH,True
EVT-0006346,False,3.16,17,LOW,False
EVT-0006347,True,3.68,71,HIGH,True
EVT-0006348,False,3.58,26,LOW,False
EVT-0006349,True,6.21,27,LOW,False
EVT-0006350,True,6.93,50,HIGH,False
EVT-0006351,False,6.85,38,MEDIUM,False
EVT-0006352,True,4.31,56,HIGH,True
EVT-0006353,True,5.64,26,LOW,False
EVT-0006354,False,7.53,43,MEDIUM,False
EVT-0006355,False,1.82,29,LOW,False
EVT-0006356,True,7.86,59,HIGH,True
EVT-0006357,False,5.15,23,LOW,False
EVT-0006358,False,5.17,56,HIGH,False
EVT-0006359,False,5.07,34,MEDIUM,False
EVT-0006360,False,6.23,28,LOW,False
EVT-0006361,True,3.7,61,HIGH,True
EVT-0006362,True,3.56,22,LOW,True
EVT-0006363,False,7.65,38,MEDIUM,False
EVT-0006364,False,2.82,31,MEDIUM,False
EVT-0006365,False,6.06,41,MEDIUM,True
EVT-0006366,True,4.97,57,HIGH,False
EVT-0006367,False,8.1,35,MEDIUM,False
EVT-0006368,False,5.32,46,MEDIUM,False
EVT-0006369,False,7.2,33,MEDIUM,False
EVT-0006370,True,6.02,77,CRITICAL,True
EVT-0006371,False,3.36,33,MEDIUM,False
EVT-0006372,True,6.04,46,MEDIUM,False
EVT-0006373,False,2.11,42,MEDIUM,False
EVT-0006374,False,5.35,31,MEDIUM,False
EVT-0006375,True,5.53,47,MEDIUM,False
EVT-0006376,False,7.13,33,MEDIUM,False
EVT-0006377,True,2.32,60,HIGH,True
EVT-0006378,True,6.29,64,HIGH,True
EVT-0006379,True,4.22,36,MEDIUM,False
EVT-0006380,True,4.83,46,MEDIUM,False
EVT-0006381,False,7.0,28,LOW,False
EVT-0006382,False,5.99,45,MEDIUM,False
EVT-0006383,True,8.16,61,HIGH,True
EVT-0006384,True,5.44,59,HIGH,True
EVT-0006385,False,4.98,54,HIGH,True
EVT-0006386,True,4.64,58,HIGH,True
EVT-0006387,False,3.71,22,LOW,False
EVT-0006388,False,3.12,28,LOW,False
EVT-0006389,True,5.67,56,HIGH,False
EVT-0006390,False,4.1,26,LOW,False
EVT-0006391,False,4.26,44,MEDIUM,False
EVT-0006392,False,7.31,40,MEDIUM,False
EVT-0006393,False,5.24,33,MEDIUM,False
EVT-0006394,False,2.47,14,LOW,False
EVT-0006395,False,5.5,49,MEDIUM,True
EVT-0006396,True,5.09,53,HIGH,False
EVT-0006397,True,5.6,37,MEDIUM,False
EVT-0006398,False,4.05,38,MEDIUM,False
EVT-0006399,False,2.9,20,LOW,False
EVT-0006400,True,8.46,56,HIGH,False
EVT-0006401,True,5.66,22,LOW,False
EVT-0006402,False,3.68,19,LOW,False
EVT-0006403,True,3.26,35,MEDIUM,False
EVT-0006404,False,6.22,35,MEDIUM,False
EVT-0006405,True,4.61,45,MEDIUM,False
EVT-0006406,False,5.61,56,HIGH,True
EVT-0006407,True,8.51,63,HIGH,False
EVT-0006408,True,4.91,54,HIGH,False
EVT-0006409,False,4.17,58,HIGH,True
EVT-0006410,True,4.59,46,MEDIUM,False
EVT-0006411,False,3.72,27,LOW,False
EVT-0006412,False,5.62,31,MEDIUM,False
EVT-0006413,False,4.95,34,MEDIUM,False
EVT-0006414,False,5.5,28,LOW,False
EVT-0006415,True,4.26,43,MEDIUM,True
EVT-0006416,False,2.75,71,HIGH,True
EVT-0006417,False,8.42,56,HIGH,True
EVT-0006418,False,2.76,11,LOW,False
EVT-0006419,True,4.32,45,MEDIUM,False
EVT-0006420,False,4.06,47,MEDIUM,False
EVT-0006421,False,6.3,41,MEDIUM,False
EVT-0006422,False,3.58,46,MEDIUM,False
EVT-0006423,True,4.47,39,MEDIUM,False
EVT-0006424,True,8.59,67,HIGH,True
EVT-0006425,True,3.78,34,MEDIUM,False
EVT-0006426,False,3.52,21,LOW,False
EVT-0006427,False,6.99,36,MEDIUM,False
EVT-0006428,True,4.91,59,HIGH,True
EVT-0006429,False,6.17,46,MEDIUM,False
EVT-0006430,False,6.17,33,MEDIUM,False
EVT-0006431,False,4.49,24,LOW,False
EVT-0006432,False,5.4,40,MEDIUM,True
EVT-0006433,False,1.19,31,MEDIUM,False
EVT-0006434,False,4.03,27,LOW,False
EVT-0006435,False,7.48,57,HIGH,True
EVT-0006436,True,5.38,61,HIGH,True
EVT-0006437,False,6.37,43,MEDIUM,False
EVT-0006438,False,4.54,25,LOW,False
EVT-0006439,True,5.29,42,MEDIUM,False
EVT-0006440,True,5.93,43,MEDIUM,False
EVT-0006441,False,5.54,38,MEDIUM,False
EVT-0006442,False,6.85,51,HIGH,True
EVT-0006443,False,3.26,28,LOW,False
EVT-0006444,False,4.21,39,MEDIUM,False
EVT-0006445,True,10.43,56,HIGH,True
EVT-0006446,False,3.97,25,LOW,False
EVT-0006447,False,9.6,43,MEDIUM,True
EVT-0006448,False,3.07,26,LOW,False
EVT-0006449,False,3.83,48,MEDIUM,False
EVT-0006450,True,6.34,55,HIGH,False
EVT-0006451,True,6.83,71,HIGH,True
EVT-0006452,True,6.81,51,HIGH,False
EVT-0006453,False,4.26,47,MEDIUM,False
EVT-0006454,True,3.23,31,MEDIUM,False
EVT-0006455,True,10.43,88,CRITICAL,True
EVT-0006456,False,2.99,34,MEDIUM,False
EVT-0006457,False,6.96,46,MEDIUM,True
EVT-0006458,False,2.98,23,LOW,False
EVT-0006459,False,3.48,35,MEDIUM,False
EVT-0006460,False,3.78,25,LOW,False
EVT-0006461,False,4.51,40,MEDIUM,False
EVT-0006462,False,3.92,21,LOW,False
EVT-0006463,False,4.71,12,LOW,False
EVT-0006464,False,4.85,33,MEDIUM,False
EVT-0006465,False,4.06,26,LOW,False
EVT-0006466,False,3.84,36,MEDIUM,False
EVT-0006467,True,5.11,57,HIGH,False
EVT-0006468,False,3.38,20,LOW,False
EVT-0006469,False,2.27,35,MEDIUM,False
EVT-0006470,False,4.16,28,LOW,False
EVT-0006471,False,6.41,56,HIGH,False
EVT-0006472,False,3.3,47,MEDIUM,False
EVT-0006473,False,5.09,51,HIGH,False
EVT-0006474,False,5.77,36,MEDIUM,True
EVT-0006475,False,3.41,37,MEDIUM,False
EVT-0006476,False,7.28,43,MEDIUM,False
EVT-0006477,True,3.78,42,MEDIUM,False
EVT-0006478,False,4.82,27,LOW,False
EVT-0006479,True,5.34,46,MEDIUM,False
EVT-0006480,False,5.43,26,LOW,False
EVT-0006481,True,6.81,61,HIGH,True
EVT-0006482,False,4.97,39,MEDIUM,True
EVT-0006483,False,5.87,38,MEDIUM,False
EVT-0006484,False,2.17,38,MEDIUM,False
EVT-0006485,True,4.48,53,HIGH,True
EVT-0006486,True,5.86,56,HIGH,False
EVT-0006487,False,5.1,40,MEDIUM,False
EVT-0006488,False,5.48,34,MEDIUM,True
EVT-0006489,True,3.43,51,HIGH,False
EVT-0006490,True,7.79,52,HIGH,True
EVT-0006491,False,5.17,40,MEDIUM,True
EVT-0006492,False,3.8,43,MEDIUM,True
EVT-0006493,False,4.28,36,MEDIUM,False
EVT-0006494,True,7.46,57,HIGH,True
EVT-0006495,False,4.26,50,HIGH,False
EVT-0006496,False,3.62,32,MEDIUM,False
EVT-0006497,False,3.04,45,MEDIUM,True
EVT-0006498,False,2.27,29,LOW,False
EVT-0006499,True,3.24,72,CRITICAL,True
EVT-0006500,False,5.11,36,MEDIUM,False
EVT-0006501,False,4.16,43,MEDIUM,False
EVT-0006502,False,5.97,39,MEDIUM,False
EVT-0006503,False,1.99,29,LOW,False
EVT-0006504,False,6.93,67,HIGH,True
EVT-0006505,False,4.58,13,LOW,False
EVT-0006506,False,6.68,41,MEDIUM,False
EVT-0006507,True,5.73,47,MEDIUM,True
EVT-0006508,False,3.47,36,MEDIUM,False
EVT-0006509,False,3.15,18,LOW,False
EVT-0006510,True,4.43,39,MEDIUM,False
EVT-0006511,False,8.06,31,MEDIUM,False
EVT-0006512,False,6.15,28,LOW,False
EVT-0006513,False,3.02,26,LOW,False
EVT-0006514,False,3.85,21,LOW,False
EVT-0006515,False,4.05,31,MEDIUM,False
EVT-0006516,False,2.72,44,MEDIUM,False
EVT-0006517,False,5.0,39,MEDIUM,True
EVT-0006518,True,5.82,74,CRITICAL,True
EVT-0006519,False,8.04,67,HIGH,True
EVT-0006520,True,8.46,76,CRITICAL,True
EVT-0006521,True,5.03,52,HIGH,False
EVT-0006522,True,4.22,58,HIGH,True
EVT-0006523,False,4.92,26,LOW,False
EVT-0006524,False,4.18,35,MEDIUM,False
EVT-0006525,False,6.28,32,MEDIUM,False
EVT-0006526,False,3.88,26,LOW,False
EVT-0006527,False,4.97,27,LOW,False
EVT-0006528,False,7.47,47,MEDIUM,False
EVT-0006529,False,2.91,15,LOW,False
EVT-0006530,False,7.45,43,MEDIUM,False
EVT-0006531,False,7.53,50,HIGH,False
EVT-0006532,True,6.62,54,HIGH,True
EVT-0006533,True,3.27,23,LOW,False
EVT-0006534,False,3.5,35,MEDIUM,False
EVT-0006535,False,2.86,35,MEDIUM,False
EVT-0006536,True,3.79,64,HIGH,False
EVT-0006537,False,5.54,22,LOW,False
EVT-0006538,False,7.69,38,MEDIUM,False
EVT-0006539,False,3.04,62,HIGH,True
EVT-0006540,False,3.28,32,MEDIUM,False
EVT-0006541,True,3.72,44,MEDIUM,False
EVT-0006542,False,5.77,25,LOW,False
EVT-0006543,False,4.02,28,LOW,False
EVT-0006544,False,5.36,31,MEDIUM,False
EVT-0006545,False,4.85,43,MEDIUM,True
EVT-0006546,True,4.37,68,HIGH,True
EVT-0006547,False,4.92,38,MEDIUM,True
EVT-0006548,True,3.8,48,MEDIUM,False
EVT-0006549,False,5.76,29,LOW,False
EVT-0006550,False,6.97,41,MEDIUM,True
EVT-0006551,False,4.61,45,MEDIUM,True
EVT-0006552,True,3.09,32,MEDIUM,False
EVT-0006553,False,5.84,36,MEDIUM,False
EVT-0006554,False,4.92,46,MEDIUM,True
EVT-0006555,False,5.17,56,HIGH,True
EVT-0006556,False,3.27,29,LOW,False
EVT-0006557,False,6.66,35,MEDIUM,False
EVT-0006558,True,6.96,46,MEDIUM,False
EVT-0006559,False,3.45,34,MEDIUM,False
EVT-0006560,False,6.91,37,MEDIUM,True
EVT-0006561,True,4.11,41,MEDIUM,False
EVT-0006562,False,4.62,46,MEDIUM,False
EVT-0006563,False,4.58,27,LOW,False
EVT-0006564,True,7.21,39,MEDIUM,False
EVT-0006565,True,6.17,44,MEDIUM,False
EVT-0006566,True,3.45,49,MEDIUM,True
EVT-0006567,False,3.59,35,MEDIUM,False
EVT-0006568,False,3.97,26,LOW,False
EVT-0006569,False,4.91,51,HIGH,False
EVT-0006570,True,4.97,46,MEDIUM,False
EVT-0006571,False,8.51,72,CRITICAL,True
EVT-0006572,False,5.66,48,MEDIUM,False
EVT-0006573,True,4.09,60,HIGH,False
EVT-0006574,True,0.98,20,LOW,False
EVT-0006575,False,8.54,44,MEDIUM,False
EVT-0006576,False,5.87,41,MEDIUM,False
EVT-0006577,False,5.54,36,MEDIUM,False
EVT-0006578,False,4.47,23,LOW,False
EVT-0006579,False,6.98,54,HIGH,True
EVT-0006580,True,4.77,80,CRITICAL,True
EVT-0006581,False,6.16,67,HIGH,True
EVT-0006582,False,2.68,31,MEDIUM,False
EVT-0006583,False,5.69,22,LOW,False
EVT-0006584,False,4.6,34,MEDIUM,False
EVT-0006585,True,5.53,50,HIGH,False
EVT-0006586,True,7.82,57,HIGH,True
EVT-0006587,False,6.18,35,MEDIUM,False
EVT-0006588,False,3.03,18,LOW,False
EVT-0006589,False,7.06,52,HIGH,True
EVT-0006590,True,9.21,69,HIGH,True
EVT-0006591,True,8.55,33,MEDIUM,False
EVT-0006592,False,6.52,48,MEDIUM,False
EVT-0006593,False,1.5,19,LOW,False
EVT-0006594,False,4.09,46,MEDIUM,False
EVT-0006595,False,4.14,34,MEDIUM,False
EVT-0006596,True,6.03,56,HIGH,True
EVT-0006597,False,7.3,54,HIGH,True
EVT-0006598,False,5.37,45,MEDIUM,True
EVT-0006599,True,6.08,38,MEDIUM,False
EVT-0006600,False,6.12,50,HIGH,False
EVT-0006601,False,3.57,30,MEDIUM,False
EVT-0006602,False,4.93,46,MEDIUM,True
EVT-0006603,False,3.11,50,HIGH,False
EVT-0006604,False,8.7,38,MEDIUM,False
EVT-0006605,True,5.49,33,MEDIUM,True
EVT-0006606,True,5.86,48,MEDIUM,True
EVT-0006607,False,3.88,28,LOW,False
EVT-0006608,False,4.91,22,LOW,False
EVT-0006609,False,3.73,26,LOW,False
EVT-0006610,True,6.21,46,MEDIUM,False
EVT-0006611,True,2.73,70,HIGH,True
EVT-0006612,False,3.91,23,LOW,False
EVT-0006613,True,7.46,53,HIGH,True
EVT-0006614,False,7.01,46,MEDIUM,False
EVT-0006615,False,10.21,46,MEDIUM,False
EVT-0006616,True,5.18,62,HIGH,False
EVT-0006617,False,6.82,43,MEDIUM,False
EVT-0006618,False,0.7,47,MEDIUM,False
EVT-0006619,False,4.86,39,MEDIUM,False
EVT-0006620,False,3.1,42,MEDIUM,True
EVT-0006621,False,3.64,47,MEDIUM,False
EVT-0006622,False,5.28,30,MEDIUM,False
EVT-0006623,False,4.92,42,MEDIUM,False
EVT-0006624,False,4.63,36,MEDIUM,True
EVT-0006625,False,4.94,50,HIGH,False
EVT-0006626,False,6.45,34,MEDIUM,False
EVT-0006627,True,6.96,84,CRITICAL,True
EVT-0006628,False,4.2,25,LOW,False
EVT-0006629,False,5.78,38,MEDIUM,False
EVT-0006630,True,4.92,43,MEDIUM,False
EVT-0006631,False,4.19,19,LOW,False
EVT-0006632,False,4.71,46,MEDIUM,False
EVT-0006633,False,6.15,22,LOW,False
EVT-0006634,False,5.77,46,MEDIUM,False
EVT-0006635,False,5.05,43,MEDIUM,False
EVT-0006636,True,8.55,55,HIGH,True
EVT-0006637,False,7.08,15,LOW,False
EVT-0006638,False,6.73,40,MEDIUM,False
EVT-0006639,False,2.89,28,LOW,False
EVT-0006640,False,4.05,46,MEDIUM,False
EVT-0006641,False,4.27,39,MEDIUM,False
EVT-0006642,False,4.57,41,MEDIUM,True
EVT-0006643,False,5.39,74,CRITICAL,True
EVT-0006644,True,4.62,48,MEDIUM,False
EVT-0006645,False,6.44,41,MEDIUM,True
EVT-0006646,True,4.94,45,MEDIUM,False
EVT-0006647,False,4.54,41,MEDIUM,True
EVT-0006648,False,6.13,51,HIGH,False
EVT-0006649,True,5.72,23,LOW,False
EVT-0006650,False,4.77,56,HIGH,False
EVT-0006651,False,1.83,32,MEDIUM,False
EVT-0006652,False,3.42,21,LOW,False
EVT-0006653,True,6.14,54,HIGH,False
EVT-0006654,False,5.71,56,HIGH,False
EVT-0006655,False,2.26,49,MEDIUM,False
EVT-0006656,True,2.69,26,LOW,False
EVT-0006657,True,5.44,45,MEDIUM,False
EVT-0006658,False,3.71,22,LOW,False
EVT-0006659,True,7.8,26,LOW,False
EVT-0006660,False,5.19,46,MEDIUM,False
EVT-0006661,True,6.22,34,MEDIUM,True
EVT-0006662,True,8.69,79,CRITICAL,True
EVT-0006663,True,3.41,47,MEDIUM,True
EVT-0006664,False,4.87,40,MEDIUM,True
EVT-0006665,False,6.53,42,MEDIUM,False
EVT-0006666,False,4.81,53,HIGH,True
EVT-0006667,False,5.89,58,HIGH,True
EVT-0006668,False,8.32,54,HIGH,False
EVT-0006669,False,5.3,36,MEDIUM,False
EVT-0006670,True,8.14,56,HIGH,True
EVT-0006671,True,5.75,56,HIGH,False
EVT-0006672,False,5.47,29,LOW,False
EVT-0006673,False,4.6,38,MEDIUM,False
EVT-0006674,False,5.3,26,LOW,False
EVT-0006675,True,6.2,81,CRITICAL,True
EVT-0006676,False,4.67,22,LOW,False
EVT-0006677,True,6.42,49,MEDIUM,False
EVT-0006678,False,3.3,41,MEDIUM,False
EVT-0006679,True,3.77,62,HIGH,True
EVT-0006680,False,5.21,46,MEDIUM,True
EVT-0006681,False,6.53,26,LOW,False
EVT-0006682,False,4.63,42,MEDIUM,False
EVT-0006683,True,4.51,30,MEDIUM,False
EVT-0006684,True,4.67,45,MEDIUM,False
EVT-0006685,True,6.23,55,HIGH,True
EVT-0006686,False,5.39,46,MEDIUM,True
EVT-0006687,False,8.13,79,CRITICAL,True
EVT-0006688,False,4.27,41,MEDIUM,False
EVT-0006689,True,6.14,75,CRITICAL,True
EVT-0006690,True,4.09,59,HIGH,True
EVT-0006691,False,6.9,39,MEDIUM,False
EVT-0006692,False,5.91,42,MEDIUM,True
EVT-0006693,True,4.59,52,HIGH,False
EVT-0006694,False,3.14,15,LOW,False
EVT-0006695,False,4.48,34,MEDIUM,False
EVT-0006696,False,6.59,36,MEDIUM,False
EVT-0006697,True,7.2,69,HIGH,True
EVT-0006698,True,4.99,61,HIGH,False
EVT-0006699,False,4.63,34,MEDIUM,False
EVT-0006700,False,4.88,28,LOW,False
EVT-0006701,False,3.91,35,MEDIUM,False
EVT-0006702,False,2.67,37,MEDIUM,False
EVT-0006703,False,6.96,32,MEDIUM,False
EVT-0006704,False,4.02,23,LOW,False
EVT-0006705,False,3.14,45,MEDIUM,True
EVT-0006706,False,3.42,38,MEDIUM,False
EVT-0006707,False,3.96,72,CRITICAL,True
EVT-0006708,False,4.67,35,MEDIUM,False
EVT-0006709,False,5.39,67,HIGH,False
EVT-0006710,True,9.38,51,HIGH,True
EVT-0006711,True,5.01,49,MEDIUM,False
EVT-0006712,False,4.6,34,MEDIUM,False
EVT-0006713,False,6.16,39,MEDIUM,False
EVT-0006714,True,3.22,42,MEDIUM,False
EVT-0006715,False,3.5,37,MEDIUM,False
EVT-0006716,False,4.39,31,MEDIUM,False
EVT-0006717,False,5.77,49,MEDIUM,False
EVT-0006718,True,7.08,66,HIGH,True
EVT-0006719,False,5.35,52,HIGH,False
EVT-0006720,False,6.55,65,HIGH,True
EVT-0006721,False,5.11,37,MEDIUM,False
EVT-0006722,False,8.13,39,MEDIUM,False
EVT-0006723,False,5.82,58,HIGH,True
EVT-0006724,False,6.0,52,HIGH,True
EVT-0006725,False,2.89,30,MEDIUM,False
EVT-0006726,False,5.39,34,MEDIUM,False
EVT-0006727,False,1.2,29,LOW,False
EVT-0006728,False,2.21,25,LOW,False
EVT-0006729,False,6.46,38,MEDIUM,False
EVT-0006730,False,3.6,47,MEDIUM,True
EVT-0006731,False,3.5,50,HIGH,False
EVT-0006732,False,6.06,46,MEDIUM,True
EVT-0006733,False,3.32,21,LOW,False
EVT-0006734,False,5.51,45,MEDIUM,False
EVT-0006735,False,3.9,39,MEDIUM,False
EVT-0006736,False,5.17,41,MEDIUM,False
EVT-0006737,False,2.62,8,LOW,False
EVT-0006738,True,4.73,41,MEDIUM,False
EVT-0006739,True,7.02,63,HIGH,False
EVT-0006740,True,6.65,52,HIGH,True
EVT-0006741,False,1.83,39,MEDIUM,False
EVT-0006742,False,4.95,37,MEDIUM,False
EVT-0006743,False,4.27,35,MEDIUM,False
EVT-0006744,True,3.67,50,HIGH,False
EVT-0006745,False,7.05,35,MEDIUM,False
EVT-0006746,False,4.29,21,LOW,False
EVT-0006747,False,2.72,27,LOW,False
EVT-0006748,False,3.2,29,LOW,False
EVT-0006749,False,2.85,34,MEDIUM,False
EVT-0006750,False,7.98,34,MEDIUM,False
EVT-0006751,False,3.74,23,LOW,False
EVT-0006752,False,5.07,41,MEDIUM,True
EVT-0006753,False,3.1,49,MEDIUM,True
EVT-0006754,False,4.29,52,HIGH,False
EVT-0006755,False,5.9,41,MEDIUM,False
EVT-0006756,False,2.68,37,MEDIUM,False
EVT-0006757,True,8.15,42,MEDIUM,False
EVT-0006758,False,5.96,30,MEDIUM,False
EVT-0006759,True,3.73,29,LOW,False
EVT-0006760,False,8.97,40,MEDIUM,False
EVT-0006761,False,3.85,43,MEDIUM,False
EVT-0006762,True,9.57,71,HIGH,True
EVT-0006763,False,5.24,51,HIGH,False
EVT-0006764,True,5.01,44,MEDIUM,False
EVT-0006765,False,3.98,50,HIGH,False
EVT-0006766,False,4.17,25,LOW,False
